name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Houston,TX",2008-03-16,73,59.4,66.8,73,59.4,66.8,53.2,62.5,0,0,0,,0,0,34.2,21.8,99.9,1013.6,53.6,9.7,,,,,2008-03-16T07:29:26,2008-03-16T19:30:50,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-17,80.9,69.6,74.5,84,69.6,74.7,67.2,78.3,0.015,100,8.33,rain,0,0,40.1,24.2,141.4,1011.4,96.1,8.8,,,,,2008-03-17T07:28:15,2008-03-17T19:31:27,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-18,77.1,60.2,72.6,77.1,60.2,72.6,66.5,81.3,0.232,100,25,rain,0,0,38,23,160.2,1004.8,97.9,6.5,,,,,2008-03-18T07:27:03,2008-03-18T19:32:04,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-19,70.4,54.2,61.2,70.4,54.2,61.2,42.3,53.6,0.01,100,8.33,rain,0,0,33.9,21,319.2,1015.2,38.5,9.9,,,,,2008-03-19T07:25:51,2008-03-19T19:32:40,0.43,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-20,72.4,45.6,59.1,72.4,45.6,59.1,39,50.4,0.011,100,4.17,rain,0,0,,8.9,139.3,1024.6,3.7,9.9,,,,,2008-03-20T07:24:39,2008-03-20T19:33:17,0.46,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-21,75.1,47,60.6,75.1,47,60.6,48.6,66.9,0,0,0,,0,0,,10.7,181.4,1020.6,42.4,9.9,,,,,2008-03-21T07:23:27,2008-03-21T19:33:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-22,77.5,53.7,65,77.5,53.7,65,52.8,67.9,0,0,0,,0,0,,6.5,105.3,1018.4,44.8,9.3,,,,,2008-03-22T07:22:15,2008-03-22T19:34:29,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-23,73,59.6,64.7,73,59.6,64.7,39.8,42.6,0,0,0,,0,0,32.2,17.5,35.4,1023.1,66.9,9.9,,,,,2008-03-23T07:21:02,2008-03-23T19:35:05,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-24,66.9,48.2,57.7,66.9,44.2,57.2,33.4,41.6,0,0,0,,0,0,,11.7,60.2,1028.8,16.3,9.9,,,,,2008-03-24T07:19:50,2008-03-24T19:35:41,0.6,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-25,72,50.2,62,72,50.2,62,48.4,62.2,0,0,0,,0,0,,16.6,165.3,1024.4,45,9.9,,,,,2008-03-25T07:18:38,2008-03-25T19:36:17,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-26,75.5,64.7,69.6,75.5,64.7,69.6,59.5,70.8,0,0,0,,0,0,31.1,16.8,168.6,1020.1,85.6,9.9,,,,,2008-03-26T07:17:26,2008-03-26T19:36:53,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-27,80.6,65.1,71.4,81.2,65.1,71.4,60.7,70.7,0,0,0,,0,0,30,18.1,175.9,1013.5,65.6,9.5,,,,,2008-03-27T07:16:14,2008-03-27T19:37:29,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,99737099999,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-28,78.4,66.8,71.9,78.4,66.8,71.9,64.6,78.5,0,0,0,,0,0,,14.5,152.3,1013,83.4,7.8,,,,,2008-03-28T07:15:02,2008-03-28T19:38:05,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-29,80.4,68.7,73.7,82.3,68.7,73.9,66.2,78.6,0.136,100,20.83,rain,0,0,,13.5,124.4,1015.3,85.9,7.1,,,,,2008-03-29T07:13:50,2008-03-29T19:38:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,99737099999,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-30,80.5,72.9,75.4,83.1,72.9,75.5,68.7,80.5,0.081,100,37.5,rain,0,0,,15.8,155,1015,94.6,8.4,,,,,2008-03-30T07:12:38,2008-03-30T19:39:16,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-03-31,81.1,71.4,74.5,83.2,71.4,74.6,68,80.9,0.04,100,37.5,rain,0,0,31.1,16.8,155.1,1013.8,96.6,7.9,,,,,2008-03-31T07:11:27,2008-03-31T19:39:52,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-01,81.9,72.8,75.6,85.2,72.8,76,69.1,80.6,0.034,100,20.83,rain,0,0,,9.4,154.3,1015.6,89.4,7.8,,,,,2008-04-01T07:10:16,2008-04-01T19:40:27,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-02,79.8,69.3,73.7,79.8,69.3,73.7,67.4,81.5,0.002,100,4.17,rain,0,0,,11.3,115.8,1018.5,84,7.6,,,,,2008-04-02T07:09:05,2008-04-02T19:41:03,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-03,81.8,71.5,75.7,84.4,71.5,76.4,67.7,77.4,0.005,100,4.17,rain,0,0,31.1,19.3,168.3,1013.7,86.7,9.2,,,,,2008-04-03T07:07:54,2008-04-03T19:41:39,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-04,81.7,57,70.3,83.9,57,70.5,64.1,81.3,0.223,100,33.33,rain,0,0,30,17.1,280.1,1009.8,95.8,8.6,,,,,2008-04-04T07:06:44,2008-04-04T19:42:15,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-05,73.6,55.3,61.7,73.6,55.3,61.7,51.5,71.5,0,0,0,,0,0,,12,21,1013.4,59.2,9.1,,,,,2008-04-05T07:05:34,2008-04-05T19:42:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-06,80.4,55.5,66.4,81.2,55.5,66.4,57.3,74.6,0.004,100,8.33,rain,0,0,,10.1,114,1011.7,32.1,8.5,,,,,2008-04-06T07:04:24,2008-04-06T19:43:26,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-07,80.6,60.9,70.4,82.6,60.9,70.6,63.6,80.4,0.008,100,8.33,rain,0,0,,13.4,124,1012.4,65.1,5.8,,,,,2008-04-07T07:03:14,2008-04-07T19:44:02,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-08,81.7,67.9,74.7,84.8,67.9,75.4,67,77.7,0,0,0,,0,0,,15.2,145.9,1011.1,75.7,9.1,,,,,2008-04-08T07:02:06,2008-04-08T19:44:38,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-09,78.5,70.3,74.7,78.5,70.3,74.7,68.2,80.6,0.001,100,4.17,rain,0,0,31.1,17.4,134.5,1010.3,94.3,9.5,,,,,2008-04-09T07:00:57,2008-04-09T19:45:14,0.12,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-10,80.3,69.5,74.5,83.4,69.5,74.7,67.8,79.9,0.024,100,20.83,rain,0,0,31.1,16.8,168.3,1005.3,94.6,8.4,,,,,2008-04-10T06:59:49,2008-04-10T19:45:50,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-11,82.1,67.8,75.6,80.5,67.8,75.4,57.4,58.8,0.008,100,4.17,rain,0,0,,12.9,349.9,1010.7,75.5,8.2,,,,,2008-04-11T06:58:41,2008-04-11T19:46:27,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-12,74.9,58.5,66.5,74.9,58.5,66.5,37.6,36.1,0.005,100,4.17,rain,0,0,30,16.8,352.3,1019.2,28.9,9.9,,,,,2008-04-12T06:57:34,2008-04-12T19:47:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-13,75.5,48.8,62.3,75.5,48.8,62.3,37.6,44.8,0,0,0,,0,0,33.5,20.5,323.1,1023.5,6.1,9.9,,,,,2008-04-13T06:56:28,2008-04-13T19:47:39,0.26,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-14,70.1,44.4,57.8,70.1,43.5,57.7,31.8,40.7,0,0,0,,0,0,,13.2,352.3,1025.6,2.3,9.9,,,,,2008-04-14T06:55:22,2008-04-14T19:48:16,0.3,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-15,71.8,47,59.7,71.8,46.4,59.6,42.5,54.8,0,0,0,,0,0,,12.6,131.2,1023.6,5.7,9.7,,,,,2008-04-15T06:54:16,2008-04-15T19:48:52,0.33,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-16,75.8,51.7,64.8,75.8,51.7,64.8,51.8,63.9,0,0,0,,0,0,31.1,17.7,148.6,1018.6,39.3,9.9,,,,,2008-04-16T06:53:12,2008-04-16T19:49:29,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-17,79,65.7,71.9,79,65.7,71.9,59.7,66,0,0,0,,0,0,33.6,20.8,150.6,1014.2,76.3,9.9,,,,,2008-04-17T06:52:07,2008-04-17T19:50:06,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-18,74.3,56,66.3,74.3,56,66.3,51.2,62.3,0.943,100,33.33,rain,0,0,47.2,17.4,328.9,1015.7,53.4,9,,,,,2008-04-18T06:51:04,2008-04-18T19:50:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-19,82.1,49.7,65.5,80.2,49.7,65.2,46.5,55.9,0.002,100,8.33,rain,0,0,,12.2,168.5,1017.3,12.9,9.8,,,,,2008-04-19T06:50:01,2008-04-19T19:51:20,0.47,Rain,Clear conditions throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-20,80.1,54,67.8,81.9,54,67.9,59.5,75.7,0,0,0,,0,0,,14.6,141,1013.9,62.6,9.7,,,,,2008-04-20T06:48:59,2008-04-20T19:51:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-21,84.3,69.9,76.6,88.4,69.9,77.8,68.7,77.4,0.006,100,4.17,rain,0,0,,13.2,155.9,1012.1,82,8.6,,,,,2008-04-21T06:47:58,2008-04-21T19:52:34,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-22,85.4,71.8,77.3,90.8,71.8,78.8,70.2,79.6,0.047,100,12.5,rain,0,0,,13.8,154,1013.2,75.9,7.7,,,,,2008-04-22T06:46:57,2008-04-22T19:53:12,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-23,85.2,71.2,77.4,88.3,71.2,78.2,67.7,73.8,0.001,100,4.17,rain,0,0,,13.9,141.6,1014.9,62.8,8.7,,,,,2008-04-23T06:45:58,2008-04-23T19:53:49,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-24,82.9,71.9,76.5,84.8,71.9,76.9,66.3,71.6,0,0,0,,0,0,,15.8,153.7,1014,78.6,9.8,,,,,2008-04-24T06:44:59,2008-04-24T19:54:27,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-25,81.9,71.7,76.2,84.2,71.7,76.7,66.3,72.2,0,0,0,,0,0,,13.5,153.6,1013.2,82.1,9.5,,,,,2008-04-25T06:44:01,2008-04-25T19:55:04,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-26,82.3,68.7,73.6,82.3,68.7,73.7,62.8,70.9,0.566,100,41.67,rain,0,0,36.9,13.1,135.2,1014.6,69.6,9.3,,,,,2008-04-26T06:43:03,2008-04-26T19:55:42,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-27,77.9,62.8,70.5,77.9,62.8,70.5,60.8,72.5,0.012,100,16.67,rain,0,0,32.6,21.6,6.2,1016.1,70.7,8.8,,,,,2008-04-27T06:42:07,2008-04-27T19:56:20,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-28,76.6,55.3,64.8,76.6,55.3,64.8,41.3,46,0,0,0,,0,0,30,14.7,352.5,1021.6,26,9.9,,,,,2008-04-28T06:41:12,2008-04-28T19:56:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-29,80.7,50,66.2,79.7,50,66.1,45,52.2,0.001,100,4.17,rain,0,0,,12.6,171.2,1019.8,3.7,9.9,,,,,2008-04-29T06:40:17,2008-04-29T19:57:36,0.81,Rain,Clear conditions throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-04-30,81.3,58.9,71.4,81.3,58.9,71.4,56.8,61.9,0,0,0,,0,0,31.1,19.2,160.3,1013.6,39.3,9.9,,,,,2008-04-30T06:39:24,2008-04-30T19:58:14,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-01,82.5,71.1,76.2,85.7,71.1,76.9,67.6,75.4,0.012,100,16.67,rain,0,0,31.3,19.7,164,1007.9,86.2,9,,,,,2008-05-01T06:38:31,2008-05-01T19:58:52,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-02,86.6,74.9,79.5,91.2,74.9,81.3,70.1,73.7,0,0,0,,0,0,31.1,15.6,177.5,1007.1,87.3,8.1,,,,,2008-05-02T06:37:40,2008-05-02T19:59:31,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-03,81.8,67.4,75.8,80.5,67.4,75.6,57,56.3,0,0,0,,0,0,32.2,17.6,358.7,1014,48,8.6,,,,,2008-05-03T06:36:49,2008-05-03T20:00:09,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-04,81.2,58.7,70.5,81.6,58.7,70.5,53.8,56.4,0,0,0,,0,0,,11.2,81.7,1017.8,49.5,9.9,,,,,2008-05-04T06:36:00,2008-05-04T20:00:47,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-05,72.9,63.7,69.6,72.9,63.7,69.6,63.1,80.2,1.089,100,66.67,rain,0,0,,14.3,85.1,1018.2,90,8.8,,,,,2008-05-05T06:35:12,2008-05-05T20:01:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-06,79.9,65.5,72.4,79.9,65.5,72.4,66.1,81,0.002,100,4.17,rain,0,0,,13.5,129.3,1015.3,76.6,7.4,,,,,2008-05-06T06:34:25,2008-05-06T20:02:04,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-07,83.3,71.5,76.8,86.1,71.5,77.6,67.9,74.8,0,0,0,,0,0,34.4,18.7,172.2,1007.4,85.4,9.5,,,,,2008-05-07T06:33:39,2008-05-07T20:02:43,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-08,90.3,72.8,80.2,88.7,72.8,79.9,64.3,62.3,0,0,0,,0,0,,13.9,242.5,1007.2,56.9,9,,,,,2008-05-08T06:32:54,2008-05-08T20:03:21,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-09,89.8,72.1,80.2,95.4,72.1,82.3,69.6,72.1,0,0,0,,0,0,,12.2,188.8,1008.5,51.1,7.1,,,,,2008-05-09T06:32:10,2008-05-09T20:03:59,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-10,89,74.5,80.5,97.2,74.5,83.6,72,76.5,0,0,0,,0,0,,14.4,179.6,1007.6,70.6,6.2,,,,,2008-05-10T06:31:27,2008-05-10T20:04:38,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-11,82.8,68.7,77.1,80.9,68.7,76.7,55.6,52.1,0.043,100,8.33,rain,0,0,34.5,18.1,11.4,1013.2,55,9,,,,,2008-05-11T06:30:46,2008-05-11T20:05:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-12,79.9,62.5,71.2,79.9,62.5,71.2,54.1,55.4,0,0,0,,0,0,30,14.3,102.9,1013.8,57.8,9.9,,,,,2008-05-12T06:30:06,2008-05-12T20:05:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-13,83.2,73.3,78.5,88.2,73.3,80.5,71.5,79.2,0.012,100,8.33,rain,0,0,30,15.6,153.5,1010.6,93.2,8.5,,,,,2008-05-13T06:29:27,2008-05-13T20:06:32,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-14,85.4,77.4,80.1,91.8,77.4,82,72.6,78.4,0.071,100,33.33,rain,0,0,,12.5,140,1010.1,79.3,7.8,,,,,2008-05-14T06:28:49,2008-05-14T20:07:10,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-15,84.7,68.6,76.6,87,68.6,77.3,67.8,75.5,0.577,100,33.33,rain,0,0,39,12.2,9.5,1010.6,70.9,8.5,,,,,2008-05-15T06:28:13,2008-05-15T20:07:48,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-16,77.6,65,70.4,77.6,65,70.4,57.7,65,0.004,100,8.33,rain,0,0,30,14.8,5.8,1016.1,63.6,9.9,,,,,2008-05-16T06:27:38,2008-05-16T20:08:25,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-17,72.9,60.8,66.6,72.9,60.8,66.6,55,67.1,0.006,100,8.33,rain,0,0,,5,68,1016.2,61.7,9.8,,,,,2008-05-17T06:27:04,2008-05-17T20:09:03,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-18,88.4,58.1,73.1,85.7,58.1,72.4,54.8,58,0,0,0,,0,0,,12.3,265.2,1011.9,26.8,9.7,,,,,2008-05-18T06:26:31,2008-05-18T20:09:40,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-19,93.3,67.3,79.8,91.2,67.3,79.4,61.1,58.5,0.003,100,8.33,rain,0,0,,11.1,218.8,1009.9,6.7,8.9,,,,,2008-05-19T06:26:00,2008-05-19T20:10:17,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-20,93.6,71.6,81.9,97.6,71.6,83.9,68.4,66.3,0,0,0,,0,0,,12.5,206.1,1008.8,9.8,9.8,,,,,2008-05-20T06:25:30,2008-05-20T20:10:53,0.52,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-21,90.4,74.8,81.5,95.9,74.8,84.2,71.1,72.3,0,0,0,,0,0,,14.4,170.1,1005.9,62.9,9.6,,,,,2008-05-21T06:25:02,2008-05-21T20:11:30,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-22,89.1,78.3,82.6,96.2,78.3,86.5,73,73.7,0,0,0,,0,0,32.2,19.3,151,1002.3,70.3,8.1,,,,,2008-05-22T06:24:35,2008-05-22T20:12:06,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-23,91.2,79.9,84.4,100.5,79.9,91,73.8,71.3,0,0,0,,0,0,,16.5,141.7,1005.6,64,8.8,,,,,2008-05-23T06:24:09,2008-05-23T20:12:41,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-24,90.5,81.1,84.2,99.3,86.5,90.7,73.6,71.2,0,0,0,,0,0,,16.6,135,1011,78.8,9.5,,,,,2008-05-24T06:23:44,2008-05-24T20:13:17,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-05-25,91.3,79.7,84.1,98,79.7,88.4,72.6,69.8,0.002,100,4.17,rain,0,0,,13.6,147,1013,67.8,9.6,,,,,2008-05-25T06:23:21,2008-05-25T20:13:52,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
